!Series_title	"Strong Time Dependence of the 76-Gene Prognostic Signature"
!Series_geo_accession	"GSE7390"
!Series_status	"Public on Jun 11 2007"
!Series_submission_date	"Mar 28 2007"
!Series_last_update_date	"Aug 10 2018"
!Series_pubmed_id	"17545524"
!Series_pubmed_id	"25788628"
!Series_summary	"Background: Recently a 76-gene prognostic signature able to predict distant metastases in lymph node-negative (N-) breast cancer patients was reported. The aims of this study conducted by TRANSBIG were to independently validate these results and to compare the outcome with clinical risk assessment. Materials and Methods: Gene expression profiling of frozen samples from 198 N- systemically untreated patients was performed at the Bordet Institute, blinded to clinical data and independent of Veridex. Genomic risk was defined by Veridex, blinded to clinical data. Survival analyses, done by an independent statistician, were performed with the genomic risk and adjusted for the clinical risk, defined by Adjuvant!Online. Results: The actual 5- and 10-year time to distant metastasis (TDM) were 98% (88%-100%) and 94% (83%-98%) respectively for the good profile group and 76% (68%- 82%) and 73% (65%-79%) for the poor profile group. The actual 5- and 10-year overall survival (OS) were 98% (88%-100%) and 87% (73%-94%) respectively for the good profile group and 84% (77%-89%) and 72% (63%-78%) for the poor profile group. We observed a strong time-dependency of this signature, leading to an adjusted HR of 13.58 (1.85-99.63) and 8.20 (1.10-60.90) at 5 years, and 5.11 (1.57-16.67) and 2.55 (1.07-6.10) at 10 years for TDM and OS respectively. Conclusion: This independent validation confirmed the performance of the 76-gene signature and adds to the growing evidence that gene expression signatures are of clinical relevance, especially for identifying patients at high risk of early distant metastases."
"200078_s_at"	11.32393566	12.46067786	11.78738767	12.34338181	12.26319821	11.6880075	12.32029746	10.75165844	12.21100723	11.44332776	11.43443053	11.97884716	11.97518484	11.29984661	12.01765243	13.32540885	11.98447734	13.11896644	10.7137841	11.22279701	10.97464142	10.78076166	10.83645411	11.44275393	11.00303648	10.14471799	10.6305517	11.34134625	10.92987757	11.66526649	11.53209041	12.94603096	11.18828608	11.32327325	11.44169457	11.62215247	11.29801788	11.85142313	11.64940194	11.86155771	10.88180004	12.0677282	11.95079299	11.9861286	11.882582	10.77986977	12.15072084	12.75588428	13.87881371	12.48804976	11.35322614	11.99507215	11.26287635	10.86648952	11.56598054	11.88294084	13.15583637	11.78692426	11.72794285	12.43915553	11.07410745	11.18583602	12.10508333	12.10297888	12.67963862	12.30490571	12.1987686	11.8936654	11.488076	11.45264991	11.40861186	11.12129696	11.16085114	11.0392524	11.53401867	12.63686483	11.70810041	11.59651697	11.66992312	11.24213206	11.76275989	11.19829985	11.50168648	11.80031849	11.95877176	11.37114129	11.65908284	11.3766127	11.76690912	11.54851296	11.60897186	11.51100673	11.37044616	11.35723962	11.77285912	11.36949989	11.98031573	11.75659894	10.72138033	11.17833558	11.27429592	11.31402799	11.19636108	11.02552803	10.8615866	10.71521114	10.84207299	11.13208172	10.39118425	11.27823229	11.11170363	10.32901287	11.45010737	11.12786286	10.81630856	11.24542696	12.73377357	11.28099162	11.65291908	10.97083143	12.11454213	11.13096598	11.02335902	10.91452094	10.85718027	10.97480497	10.63091198	11.37473901	11.31393957	11.13763397	10.50652561	11.17552853	10.74058313	13.26178211	11.21159529	11.52413926	11.03872044	11.23076306	11.4939206	10.93889596	12.55341937	12.40953326	10.6166181	12.01426501	10.72541392	11.56299388	11.7565297	11.6345982	10.39509709	11.84092764	11.31386595	10.86362504	11.00766388	12.6155736	10.83046031	11.31810437	10.93340047	11.34596184	10.87732418	11.02320693	11.15014315	11.33206178	10.81118161	12.51459796	11.28734773	12.14566505	10.92636145	12.98099834	11.61759531	10.68316534	12.35369086	12.54881537	12.05758365	11.9212444	12.08735258	11.73621197	12.14936545	11.26653657	11.39155988	10.78737574	10.93993175	11.19524605	10.69243683	11.96269639	11.58390762	12.94693769	11.44819999	12.59778264	11.39216821	11.70665023	11.12882671	11.1042513	11.56980215	11.78832182	11.39900913	11.91196422	11.40259707	11.41638286
"200079_s_at"	12.14206448	11.70638614	11.73666622	12.38579882	12.02320015	11.80568581	12.61076109	11.3866018	11.46719258	11.77640933	11.93626741	11.35531199	11.80290889	11.95770183	11.72319667	12.39830434	11.94821094	12.73470863	12.33096916	11.51498252	12.00339766	11.25944158	11.64080955	11.88770135	12.55657805	12.06582338	11.4761748	12.22322012	12.43901205	11.71075249	11.74187626	11.27139379	11.01429115	11.95700003	11.22799456	10.84185819	11.00213451	11.78910918	12.65432116	11.17718799	12.53486434	11.11404978	11.61509594	11.52807933	12.05587143	11.6060666	11.74782319	11.66539558	12.14927105	11.77371652	12.54344709	12.02077386	11.98540373	11.67086438	12.05971642	11.18128847	12.02012313	11.86761606	11.48264791	12.44483082	11.9671699	11.38053341	11.46514591	11.93411324	11.81931526	11.35421471	11.79834083	11.95977903	11.46825944	12.97315412	11.28710576	11.44305168	11.78602561	11.38714114	11.78534839	11.56642405	11.49570336	12.2518973	12.30070427	11.69404739	11.42218677	12.33090554	11.37693451	11.99854925	12.09989985	12.70460408	11.44895521	11.72005405	11.13635746	11.6851196	12.11911049	11.54925005	11.98870883	12.23574226	12.97912731	11.60501879	11.87657314	11.27231359	11.40948069	11.54410121	11.44651985	12.00816294	11.48964737	12.22932983	11.38671683	11.79195704	12.18550953	11.10466103	12.29071755	12.19838504	11.36336358	11.31533881	11.69121533	11.28577626	12.81411174	12.0146714	12.08746611	11.19342289	12.29470507	11.21956001	11.4278124	12.64720276	11.7350064	10.96169658	11.21552558	13.09582121	12.18549003	12.60487408	12.43931574	11.42568971	11.1949574	11.39300289	12.1874787	11.16619419	11.40470047	12.84286031	12.6851217	11.93075075	12.12179747	11.91361308	11.64870607	11.08686127	11.56254403	11.93781025	11.67963707	11.42423281	11.16063063	11.61322517	10.85802967	12.52461859	12.19504158	11.25167333	11.25757372	11.24993861	11.1995393	11.42979508	11.34602071	11.14052492	11.48942849	11.28923144	11.58666007	12.22928199	11.0216786	11.56907369	10.68025334	11.55776472	11.58743424	11.83428459	11.54595536	11.4057169	12.32916227	11.02873674	11.54958799	11.78945237	11.54347671	11.27592333	11.98919809	11.78561737	12.04572658	11.43240409	11.44417804	12.07941816	11.27243381	12.22325731	11.13917024	12.48526502	11.5466976	11.70067184	12.00951978	11.22085875	12.35578494	11.81473475	11.84205588	11.89018896	11.98590109	11.15738423	12.3169447	13.04151096
"200080_s_at"	13.58702701	13.56697434	13.92455993	13.62252655	13.6349414	14.0011096	13.83009668	14.04213463	13.96831794	13.7712358	14.02633902	13.94871022	14.03565483	13.60097448	13.76860599	13.64728869	14.03134864	14.09551904	13.9701937	14.30733154	14.34042014	14.25232858	14.20801588	14.19484411	13.79934977	13.84019517	13.74527539	13.88956938	14.10201582	14.05894495	14.13731952	13.74448613	14.42367992	14.23148278	14.11870685	13.58950829	13.9427324	14.22998639	13.71649694	13.33541339	14.03833771	14.07976228	13.60738021	13.76469678	13.8189499	13.72818288	13.61276393	13.88639295	14.11362019	13.65221238	13.83307403	14.1140348	13.63204391	13.47728257	13.58053428	13.84034516	14.00885033	13.77461438	13.79821491	13.4096989	14.00174199	13.74215568	13.73432121	13.91317343	13.84507585	14.48984207	13.86505708	14.27326474	13.97442118	14.24693337	13.60958518	13.67922901	14.19278386	14.13944186	13.80799832	13.54903344	13.35939214	13.84815442	13.87167494	13.32175841	13.58135712	13.77495009	13.83897101	13.80373552	14.24980333	13.45123022	13.65425948	13.51517661	13.82204027	13.3825181	13.75838845	13.37957577	13.52221003	13.31877093	13.86898861	13.887366	14.13001653	14.10327386	14.32175627	13.15499605	13.63435174	13.64798207	13.55988703	13.32084615	13.66555688	14.17585669	13.34067609	14.07739489	13.92063054	13.57022194	13.84990286	13.58988889	13.25347859	13.68579767	14.25409477	13.81141462	14.05282157	13.69558478	13.23730963	13.57364781	13.47687546	13.45353208	13.62290989	13.97090186	13.56853807	13.45155279	13.62768274	13.76828503	13.90810151	13.75965591	13.75065276	13.48277408	13.26880546	13.2720883	13.67429013	14.05001698	13.87563845	13.56033662	13.59332132	13.47217799	13.75188157	13.41748516	13.50392031	13.63663686	13.82137332	13.45984883	13.78695595	13.36919468	14.15782467	13.5800148	13.54965789	13.70103625	13.5774578	13.51814465	13.43696876	13.54191823	13.44381648	13.03674079	13.72429083	13.91103052	13.36997506	14.31762485	14.26302636	14.30373363	14.29803379	13.7726201	13.63741129	14.37378658	14.10674913	13.69895496	13.47556776	13.30030611	14.17423914	13.92374337	13.51748267	13.95052271	13.8031187	14.00062878	13.9543922	14.20597942	13.97277546	13.96293084	14.07375399	13.98925607	13.72430028	13.80866637	13.77014987	13.72704322	13.53588035	13.94163432	13.71767626	13.4057808	14.48908718	14.48351422	13.66329394	13.68130787	13.50214106	13.42584118
"200081_s_at"	13.74931286	13.34107661	14.40434643	14.58732091	13.99909243	14.79760224	14.16332035	14.83544127	15.01818205	14.60833747	14.71471369	15.20563218	14.49702877	13.97741909	15.11935209	15.11604733	14.4206546	14.83940255	14.28858413	15.30273995	13.63963517	13.45347327	14.89776987	14.79750854	14.36042355	14.80531326	14.8864033	15.6552073	14.41511786	14.67822497	14.23567993	15.10046969	14.39169858	13.34007276	14.22336824	13.18955789	14.01720539	14.58925677	15.00966756	14.4820047	14.71337313	13.90055165	14.35837195	14.72839865	13.90345569	14.80257911	15.60729317	14.01049331	15.10456605	14.48131583	14.52244401	14.73566273	14.72420627	14.87645751	14.56455837	13.27784632	14.38380766	15.04851824	14.43591263	14.44219822	14.15650933	14.84381874	14.5270985	15.26547397	14.59537879	14.76611048	15.98016907	15.38732699	14.1419493	14.57166292	14.6237303	14.23284473	15.49206787	14.65575891	14.62268208	13.9154961	14.67446132	14.94666532	15.20408544	15.29159475	14.75277267	14.66761639	15.40644989	14.52246267	14.54230336	13.95480813	14.66443663	14.79087866	14.98950233	14.79530882	13.73026505	15.29568167	14.42086757	15.35278484	14.22910575	14.45060454	14.66447712	13.98213866	14.41794619	15.06679255	14.16085117	14.27800903	14.50987082	15.51601763	14.88558609	15.3654121	15.36488858	13.9151937	14.94969065	14.65789153	14.14877472	14.43782589	14.42882767	14.54668569	14.84824613	14.65281386	14.08832372	14.57184455	14.23598493	14.43430529	14.1930742	14.74762689	15.06622516	14.97616798	14.07040563	14.22350556	15.13453842	15.33221437	14.24717241	14.79396317	14.10713542	14.37413258	14.39306224	13.6387238	14.91767617	14.72314775	14.97461212	14.69454986	14.89739397	15.48525476	13.98784298	14.54949	14.52663329	14.75592838	14.8696599	14.49459898	14.30210625	15.12325211	14.11726648	14.54541168	14.33299616	14.67406097	14.07811094	14.82122238	14.60218603	14.28180876	14.45588349	15.13679479	14.93908804	15.34604516	14.09626663	14.91172586	14.67768641	13.45717796	14.12662374	14.31404164	15.28196267	14.20559339	15.36941637	14.53281152	13.54747721	13.91391743	14.87036437	13.99007158	14.58392192	14.23488387	14.62561363	14.30855414	14.94849696	14.52248167	14.12350098	14.22460913	14.8245678	14.56111386	13.80572296	15.37056623	15.2849317	15.13197697	15.01464001	14.46058167	14.5191797	14.5869976	15.51335816	15.16614406	14.48414384	14.96370851	15.06932586	14.54504299
"200082_s_at"	14.18537104	13.90860023	14.61599494	14.0836862	13.59299143	14.23843052	13.83869988	14.16330102	14.46104834	14.16507418	13.80625332	14.653654	14.36572446	13.94925249	14.79786175	14.55465599	14.43082104	14.44600417	14.26120043	14.67569154	13.75149923	14.08108441	14.55861182	14.22551574	14.17451096	13.98994252	14.44058481	15.04375496	14.40633245	14.40577889	14.15495322	14.00915205	14.10751522	13.54622937	13.64657086	13.37990952	13.37792035	14.91893182	13.68389535	13.31568901	14.80261296	13.34276151	14.09639971	14.27559991	13.87512986	13.82310716	14.57059167	13.74085968	14.83981032	14.00169606	14.36175254	14.29809904	14.01864068	13.94575747	14.40876454	12.91376829	14.4659086	14.59358012	14.47775448	14.27533105	13.78121678	14.47112217	13.84876033	14.77098683	14.3382568	14.08053635	14.99842539	15.10731791	14.01437237	14.89993394	13.87240491	13.45892725	14.99276055	14.20703549	14.57650156	13.87544273	13.8951499	14.10621906	14.94571274	14.31836325	14.12697407	14.20795696	14.77185691	14.30722287	14.21461606	14.2895684	13.98518019	14.19135769	14.04273444	14.29514184	14.19689824	14.51409608	14.19311926	14.76200173	13.84726772	14.21683836	13.94037505	13.452521	14.43477403	13.83682812	14.52585902	13.75593896	14.4164859	14.7378897	14.6769771	14.80373153	14.67715049	14.2911943	14.85468305	14.19521853	13.71222643	13.89123805	13.78585721	13.81022588	14.26847783	13.89846698	14.60632282	13.7922068	14.10101868	13.75906209	13.58749373	14.10232087	14.36026023	14.35110502	14.12709334	14.36645129	14.74217069	14.65815638	14.02809706	13.7302984	13.72986777	13.80648634	14.32069655	13.2360693	13.90120289	14.02185088	14.06257283	13.91500375	14.27230819	14.34925131	13.03601296	13.31998774	13.92297692	14.18858989	13.81563147	13.54421368	13.68661963	14.19822433	13.21451726	13.78459115	14.34312223	13.53242435	13.19435995	13.55332206	13.29003637	13.6577203	13.45170584	14.17475896	13.94599796	14.45774606	13.71657716	14.57099235	14.01980133	13.72062278	13.44229649	14.10508935	14.48380746	14.28561526	14.96317248	13.95519493	14.07834912	13.88316784	14.66193033	14.04633238	14.57922504	14.44407805	14.61816149	14.16586299	14.61302848	14.00368972	14.50646254	13.71792329	13.87632754	14.35528659	13.43728656	14.74750362	14.90099496	14.41631992	14.55600203	13.34503113	14.18439159	14.11784507	14.9214847	15.05473484	14.22414074	14.31793159	14.54573265	14.31170383
"200083_at"	10.92457546	10.07199461	10.97286543	11.18551261	10.95052501	10.64158116	10.95796896	11.06458777	11.35177444	11.50782954	10.65171485	10.24245764	11.4243596	10.75409961	10.05533779	11.0863407	12.85056277	10.9505898	11.29026452	11.39108231	11.04405932	10.69830886	10.90432698	12.122685	10.61248664	11.48950162	10.6452552	11.47958652	10.92259902	10.57219917	11.4679786	11.47305884	11.67219282	10.7218557	11.54034103	11.43148904	11.31818737	11.10939149	10.85539753	11.39349861	11.15105505	11.63296111	10.93622947	11.2442227	10.46376201	10.69889932	11.11501039	10.71644935	11.31843025	11.0667226	10.68881014	11.119569	10.45711936	11.15337361	10.43948686	10.04654896	11.43328412	10.57048339	10.66126088	10.92552166	10.48903179	10.91527754	11.15925824	10.53856482	11.02802454	10.98369162	10.92692244	9.861846471	11.39214776	10.93307936	11.1479156	10.54899271	10.491453	10.71345336	10.02694585	10.51183485	11.5778869	11.7062623	10.07661216	11.2861118	11.47436906	10.86279018	11.0466731	10.69550909	10.89893616	11.19487758	10.4116593	11.19632721	11.14648404	10.91920475	10.43636554	11.53545395	9.961632571	10.15471799	11.1690984	10.71669437	10.58913681	11.10804448	11.03944529	11.92965736	10.72691157	11.17251126	11.45066334	11.48870038	11.7740803	10.74843183	11.59394759	11.70392938	11.69777013	10.72282819	10.70959322	11.33123345	10.7975575	11.27599449	11.13570171	11.03874866	11.01818173	11.2113395	11.09433945	12.51269539	11.67468008	10.8782328	10.91099506	11.33661691	10.77103293	10.84264635	11.10108527	10.85438432	11.67708686	11.48628393	11.41654846	11.17219782	10.88783876	11.0972336	11.15913061	11.13392627	10.52651616	11.04261274	10.48053434	11.81034106	10.75365471	11.6595003	11.03546087	12.83306658	11.31603492	11.31314176	11.49133027	11.03803141	11.26930417	11.03095934	10.93682193	12.07923907	11.15312892	11.12408336	11.35114779	10.46690735	11.33050469	11.48850517	11.45897274	10.77890054	11.00777641	10.93217965	11.17622358	11.10405199	11.089436	10.85490623	10.74110108	11.06858662	10.78958843	11.1423106	10.85857292	11.1383056	9.996646806	11.34551229	10.59728009	11.2445966	10.57188888	11.12201163	10.46832989	10.41087658	10.84805743	10.59946494	11.24348083	11.51879523	10.41558482	11.67784373	10.7683451	11.30803907	10.95820345	10.9750953	10.65971371	10.79971619	10.65507746	10.62315322	11.14256117	10.96174929	10.69495168	11.10223455
"200084_at"	11.90575635	11.75181079	10.71823704	12.0943772	11.28003279	12.05150805	11.52303236	11.97168121	12.56807192	11.90379736	11.75013768	12.08575835	11.66108797	11.71145013	12.01873771	11.75498467	11.93153701	12.3347886	11.45759031	12.18907473	11.76240209	12.49719521	12.46682156	11.99241002	11.90328568	11.82825188	11.93783215	11.63162539	11.96191353	12.00889044	12.92671941	12.16101068	11.70519943	11.79509972	12.36648511	12.64471693	11.44263933	11.57956495	11.3673331	11.7294382	12.07901534	12.04763968	11.45313673	11.42563496	12.10017375	11.65450676	11.32681444	12.29777588	11.62231495	12.22976427	12.20412116	12.15906359	12.26350803	11.51785406	11.52468675	12.44278735	12.1615775	11.96212864	11.79061894	11.73581059	12.00871134	11.46146452	11.71337659	11.97117053	12.25864278	12.0914465	12.27478808	12.41508516	12.25415509	12.0226257	12.21844615	11.76487905	12.46322445	11.8984189	11.72628295	11.76103406	11.55282345	11.08860685	11.93164927	11.69533641	12.53576167	11.62728713	12.09512479	12.02304353	12.09399928	11.01238366	11.85281952	11.36566569	12.4951586	11.02978776	10.8407751	11.23795208	11.21269391	11.32764545	11.50216495	12.71428541	11.59730123	11.38010917	11.93373419	11.73530981	11.58820259	11.97140138	11.71165758	11.64596184	11.81971858	11.28489374	11.73750802	11.28846854	11.58545416	11.50698585	12.27122698	11.7547986	12.26202388	11.8294075	11.87075884	11.89821978	11.75484526	12.08002697	12.18979803	11.92865513	11.58531432	11.78102573	11.55222738	11.97654156	11.20146516	10.82009733	11.80940596	11.37039869	11.79408522	12.04492019	11.87728626	11.34192568	12.00159429	11.32830784	11.43513937	11.49045828	11.66308482	11.65592312	11.48028259	11.82198846	12.45073142	11.73800284	11.74716223	11.0419597	11.39712809	11.79961318	11.87136409	11.65637307	11.76856815	11.49559126	11.43152525	12.13006984	12.19361308	12.15301659	11.87739785	11.1947976	11.74257645	11.65286392	11.23777594	11.58298834	12.60864567	12.1553192	11.67783576	12.25316881	12.30478371	11.8676171	12.08642344	12.17391719	12.12492628	11.76011393	11.94808847	11.79298828	12.64612446	11.61078205	12.23913516	12.20918521	12.61468602	11.78891176	11.71135862	11.79281963	11.47737575	11.47020735	11.51196212	11.43016243	12.05655113	12.14395145	12.08047349	12.07800796	11.74094094	12.557178	11.92061816	11.94720671	12.53188017	11.97640465	11.90883449	11.91058359	11.437951	12.1434276
"200085_s_at"	12.95133795	12.93075222	12.76605569	13.19580183	13.12029224	13.73546217	12.92460458	12.53799929	13.14028728	12.77746826	13.12674684	12.76393743	11.91503551	12.21852357	12.89745222	13.93842054	12.62257741	12.88268499	12.83279446	13.27927089	13.49849015	12.72648447	13.08415671	12.54964724	12.29540439	13.89410851	13.0658604	12.78160022	12.79585474	12.56167014	12.25450283	13.10254884	13.61238942	13.06355147	13.98664144	13.281451	12.85876545	14.04189577	12.83535358	13.60665371	12.6139949	13.67533612	12.94881618	13.82158399	12.89389147	12.95417734	14.08623849	13.29711173	13.7542807	12.76441489	12.84519461	13.19640838	12.2829462	13.41361941	12.62701913	13.90617205	13.87150525	13.04853148	13.47657843	12.94401382	12.71122178	13.30848515	13.18393637	14.35126413	13.87990889	13.72454704	14.12195665	13.66557072	13.25926986	13.14214352	13.58533496	11.37427263	13.31674083	12.26543719	12.87273383	13.34002828	13.52335627	13.40704821	13.5847356	13.4590494	13.41853567	12.23178237	13.49088186	13.13773562	13.52378359	13.08821493	12.69060528	12.88615201	14.10962483	13.13998183	12.09502891	12.81534012	12.89345793	12.5440486	12.73851346	12.21170943	13.73954156	13.00176999	13.1468093	13.15971709	12.71576196	12.80873674	12.77467752	11.74686974	12.15504693	13.52120793	12.7076924	13.10368068	12.18574119	13.58825698	12.75939222	12.65486364	12.56617066	13.50619413	12.83021492	12.34799876	12.77475444	12.3628115	13.02695388	12.69521464	12.86222124	12.13574021	12.91051238	12.92953932	12.28190484	12.67678476	11.82975445	12.24692002	11.92340629	13.61933749	13.24473707	13.19226722	12.62063119	13.45673403	13.12123539	13.21497637	12.92777086	12.84598203	12.1952236	12.63411695	13.58701729	13.51492312	12.2457937	12.71847499	13.02926963	12.9067553	13.93176564	13.39611404	12.88377025	12.75341359	12.53629029	12.87119467	12.83165781	13.0652745	12.25896809	12.82234701	12.85138659	13.26728369	12.81715409	13.19680882	12.10990256	12.98749414	12.34241969	12.62604073	12.98233761	13.15070077	12.98070597	12.57672805	12.72562664	12.1844048	12.87045026	13.25924354	13.51156519	12.80274114	12.06507405	12.99959719	13.14835517	12.6815034	13.00559878	12.52598396	11.76804461	12.28285805	12.39339769	13.14054356	12.75411367	13.51443285	12.88327307	13.17885786	12.13584539	12.69412745	12.7960645	13.01667406	13.00218	13.60357842	13.49581336	13.24655809	12.91743117	12.45876355
"200086_s_at"	12.59859843	12.4153215	12.53516632	12.33281395	12.64040657	12.58239114	12.84547125	12.15815251	12.04376217	12.36487931	12.26260733	11.96642697	12.3009705	12.64516011	12.63942234	13.37390188	12.42814396	13.26186064	12.79633785	12.10219638	12.8638297	12.0990727	12.34896086	12.48156911	12.44602307	12.17379785	11.87332442	12.78218052	12.231648	12.02930344	12.03971494	12.59560582	11.83625036	12.95152389	12.09949681	11.84335106	11.63111875	13.06308451	12.58935089	11.6868938	12.72209923	11.7219716	12.279188	12.32527146	12.48685463	12.11177986	12.56614864	12.68064493	13.38410421	12.19388871	12.58861393	12.92819542	11.9719045	12.1115519	12.82793178	11.5920715	13.07441363	12.52442892	12.70392497	13.04814943	12.60089554	12.96373068	12.41380664	12.77766332	12.71686412	12.75528542	13.40004413	12.70154788	12.62467962	12.85894619	11.58072238	11.57016647	12.73475928	12.00867915	13.03433142	12.03804797	12.16308676	12.87151248	13.43394288	12.20894199	12.0970249	12.1996282	12.58539492	12.61331668	13.24511276	12.76338276	12.30388846	12.59501837	11.91546037	12.07317917	12.99215806	12.28752086	12.38999776	11.76580447	12.67520106	11.836609	12.69066437	12.04526363	11.63997849	12.05294937	12.28184739	12.24487774	11.82644978	12.71401959	11.40925363	12.19134882	12.61704735	11.64338607	12.1207515	12.74555182	11.55023433	12.05564598	11.77918236	11.89900487	12.98910344	12.35612573	12.4426345	11.7438915	12.21017515	11.95649429	11.88828854	12.66032544	11.77472843	11.65753513	12.1659179	12.98313258	12.67941484	12.95345408	11.70641874	11.57141258	11.99689439	12.16486716	12.50966291	11.81540243	12.00217321	13.00174046	12.84146404	11.79230792	12.50071223	12.56570181	12.04484108	11.65425643	11.74840617	12.81213967	12.29617522	11.83754524	11.82492993	12.15566317	12.03143105	11.90425898	12.38748776	11.90045201	11.92012824	11.21443985	11.53042812	11.70936784	11.71281104	11.69338344	12.38497753	11.98614412	11.62666007	12.75265609	11.83509622	12.36073965	11.42709224	12.25321397	12.32059759	12.97183126	12.71447263	11.89010373	12.69731729	11.87101139	12.61654904	12.40109836	11.88112542	12.3429298	12.3245622	12.70539191	12.71772289	11.60239044	11.93530314	12.62364674	11.80233703	13.0182658	11.89110927	12.49661653	12.32421495	12.87097933	12.2998444	12.08792334	12.55854115	12.37143404	12.46260109	12.99301625	12.71308031	11.71001322	12.75839166	12.42681309
"200087_s_at"	12.86413783	13.0031815	12.81968811	13.2606913	12.95421785	12.43533121	12.87956024	13.05761915	13.13967958	12.99244055	12.64831294	13.24026025	13.18403435	13.313658	12.86746963	12.69455475	13.22633543	13.32083898	12.85386625	12.99687829	12.92811325	13.39314073	12.99855098	13.03024937	13.13775686	13.24213721	13.0593025	13.06045238	13.11696912	13.27286519	12.80312454	12.93290765	12.9657242	13.62601564	13.21946837	12.33823876	12.13202446	13.18419193	12.7913459	12.72421979	12.51047533	12.98868322	12.87838764	12.74535078	12.02474909	12.3079184	12.74453421	13.12283521	14.45370723	12.58075382	12.57026955	12.85275884	12.34854493	11.98469599	12.93575513	13.09606809	12.86167931	12.9695428	12.88230694	12.93262617	12.65048914	13.08894388	12.83764117	12.92787277	13.08314826	13.11724547	12.51375282	13.19079197	12.5667461	12.46631145	12.9138198	12.45290955	13.30352542	12.64946297	13.18775326	12.68404686	12.61823142	12.34074266	12.51452206	12.20683154	12.30371239	12.62276874	13.11164902	12.76371484	13.12681116	12.59279568	12.40345718	12.3918125	12.56466752	12.681924	13.11926429	12.81284805	12.60902169	12.39946562	12.60500854	13.52445148	12.87910174	12.55410841	12.90661343	12.1683531	12.95162061	12.41793904	12.40663676	11.64299598	13.02179132	12.95075044	12.5693173	12.61992246	12.39960365	12.92633771	12.82303752	12.57630763	12.34766141	12.83017289	12.53706156	12.71479489	13.17780615	12.46614056	11.89490091	11.85112142	12.78532392	13.12226651	12.85404683	12.81728417	12.8853166	12.70388374	12.84699534	12.81341357	12.85328109	12.63710269	12.92379766	12.46718702	13.28996508	12.83222228	12.8351435	12.56830297	12.03587149	12.51746745	12.73642792	12.60954792	13.31036172	12.89771371	12.25451214	13.24859999	12.39345652	12.52966922	12.53008495	12.68834524	12.28034118	12.56317706	12.34734586	11.8188428	12.5357248	12.79346783	12.09340488	12.62519297	12.65217872	12.39724015	12.44654552	12.47406726	12.13326723	13.1781589	12.54162171	13.31112758	13.41849071	12.96070538	12.66688066	13.65511036	13.06055236	12.64889668	12.88881296	13.11969269	12.93481012	12.86478085	13.05570459	13.26287669	13.0125449	13.16235085	13.12663891	12.33550532	12.91821476	12.96227703	12.73143509	12.8292623	13.15029956	12.57446022	12.72149482	12.69742266	12.75848969	13.2420515	12.58485691	12.51652707	13.46715097	13.27355767	12.87605124	12.71535914	12.37551841	12.77972076
"200088_x_at"	15.10999819	14.25725528	15.44963578	15.15925961	15.28566565	15.47446746	14.64838507	15.30087502	15.53027547	15.44450366	14.82174081	15.90096338	15.00488654	15.06699344	15.51657647	15.56788087	15.51199576	15.32052807	15.49296702	15.7760758	14.90735594	14.36297286	15.75169224	15.30794529	15.02763733	15.89269543	15.65080992	16.17084698	15.25454491	15.40556554	15.17766153	15.78450489	15.01436384	15.20934201	15.10936725	14.39013986	14.60931673	16.0313151	15.24695625	15.42148176	15.07090199	14.60165614	15.44242827	15.2410229	14.69158514	15.44648376	16.20831573	15.28487814	15.67410802	15.27943224	15.37576483	15.16798273	15.41535716	15.44397836	15.28215967	14.53804856	15.56050227	15.78472242	15.32987629	15.00200452	14.76555989	15.11791708	15.34661184	15.65985096	15.66584812	15.46496442	16.32476888	15.8896534	14.4979175	15.55918368	15.31699596	14.96775489	15.8888765	15.17432472	15.04350935	14.65892617	15.42447699	15.88012845	15.84686795	16.04509144	16.00832725	14.67120122	16.09706161	15.38047317	15.18609088	15.28235923	15.73732572	15.85643314	15.60234901	15.14364162	15.02144056	15.58575748	14.78344219	15.3868928	15.07601973	15.16191249	15.43847634	15.09323855	15.39760697	15.66451274	15.11243762	15.28987039	15.77009205	15.88679349	15.57220663	15.91862277	15.93121757	15.50535343	15.58672388	15.67886976	14.73495696	15.19989102	14.79786201	14.96783103	15.4755545	15.29452817	15.3027151	14.99952152	14.81148075	15.22962416	15.3073723	15.01716802	15.79769695	15.42316967	14.65138668	15.08987848	15.59567919	15.16416883	15.45673101	15.46279836	14.87843718	15.20876735	15.3764269	14.68284936	15.68269472	15.30089527	15.29447312	15.51667474	15.96915439	15.94612573	14.83360854	15.27006968	14.96165188	15.18734361	15.74935349	15.27923536	15.09843916	15.49899449	15.23054423	15.34024232	14.90111407	15.27828461	14.72803666	15.07882944	15.12454902	15.00989836	15.24559459	15.66647777	15.49189944	15.82027749	14.92985128	15.47782176	15.16397789	14.9639542	14.61194939	14.87769037	15.6623613	15.31159304	16.16636222	15.0353395	14.75831884	14.65351431	15.69217103	14.65368734	14.86319576	14.81731511	15.39765915	15.11408245	15.3522303	15.04600105	14.72060135	14.74480594	15.38627423	15.49583817	14.65849331	16.09307875	15.7136602	15.66974746	14.79962356	14.77567454	15.14166956	15.3897799	15.97614368	15.42695733	15.04197428	15.52844948	15.8724832	14.86644218
